ID,Player,From,To,Pos,Ht,Ht (cm),Wt,Birth Date,Colleges,HOF,URL
barnedi01,Dick Barnett,1960,1974,G-F,6-4,193.04,190.0,"October 2, 1936",Tennessee State,N,/players/b/barnedi01.html
barneji02,Jim Barnett,1967,1977,G-F,6-4,193.04,170.0,"July 7, 1944",Oregon,N,/players/b/barneji02.html
barnena01,Nathaniel Barnett,1976,1976,G,6-3,190.5,175.0,"January 29, 1953",University of Akron,N,/players/b/barnena01.html
barnhjo01,John Barnhill,1963,1972,G,6-1,185.42,180.0,"March 20, 1938",Tennessee State,N,/players/b/barnhjo01.html
barnhno01,Norton Barnhill,1977,1977,G,6-4,193.04,205.0,"July 15, 1953",Washington State,N,/players/b/barnhno01.html
barnhle01,Leo Barnhorst,1950,1954,F-G,6-4,193.04,190.0,"May 11, 1924",Notre Dame,N,/players/b/barnhle01.html
barrjo01,John Barr,1947,1947,F,6-3,190.5,205.0,"August 18, 1918",Penn State,N,/players/b/barrjo01.html
barrmi01,Mike Barr,1973,1977,G,6-3,190.5,180.0,"October 19, 1950",Duquesne,N,/players/b/barrmi01.html
barrmo01,Moe Barr,1971,1971,G,6-4,193.04,195.0,"June 19, 1944",Duquesne,N,/players/b/barrmo01.html
barrean01,Andre Barrett,2005,2008,G,5-10,177.8,172.0,"February 21, 1982",Seton Hall,N,/players/b/barrean01.html
barreer01,Ernie Barrett,1954,1956,G-F,6-3,190.5,180.0,"August 27, 1929",Kansas State,N,/players/b/barreer01.html
barremi01,Mike Barrett,1970,1973,G,6-2,187.96,155.0,"September 5, 1943",West Virginia Tech,N,/players/b/barremi01.html
barrerj01,RJ Barrett,2020,2020,G-F,6-6,198.12,214.0,"June 14, 2000",Duke,N,/players/b/barrerj01.html
barroea01,Earl Barron,2006,2015,C,7-0,213.36,250.0,"August 14, 1981",Memphis,N,/players/b/barroea01.html
barroda01,Dana Barros,1990,2004,G,5-11,180.34,163.0,"April 13, 1967",Boston College,N,/players/b/barroda01.html
barrybr01,Brent Barry,1996,2009,G,6-6,198.12,185.0,"December 31, 1971",Oregon State,N,/players/b/barrybr01.html
barrydr01,Drew Barry,1998,2000,G,6-5,195.58,191.0,"February 17, 1973",Georgia Tech,N,/players/b/barrydr01.html
barryjo01,Jon Barry,1993,2006,G,6-4,193.04,195.0,"July 25, 1969","University of the Pacific, Georgia Tech",N,/players/b/barryjo01.html
barryri01,Rick Barry*,1966,1980,F,6-7,200.66,205.0,"March 28, 1944",Miami (FL),Y,/players/b/barryri01.html
barteed01,Ed Bartels,1950,1951,F,6-5,195.58,195.0,"October 8, 1925",NC State,N,/players/b/barteed01.html
bartovi01,Vic Bartolome,1972,1972,C,7-0,213.36,230.0,"September 29, 1948",Oregon State,N,/players/b/bartovi01.html
bartowi01,Will Barton,2013,2020,G,6-5,195.58,181.0,"January 6, 1991",Memphis,N,/players/b/bartowi01.html
basdeed01,Eddie Basden,2006,2006,G,6-5,195.58,215.0,"February 15, 1983",UNC Charlotte,N,/players/b/basdeed01.html
baskeje01,Jerry Baskerville,1976,1976,F,6-7,200.66,190.0,"November 10, 1951",Temple,N,/players/b/baskeje01.html
bassbr01,Brandon Bass,2006,2017,F,6-8,203.2,250.0,"April 30, 1985",LSU,N,/players/b/bassbr01.html
basseti01,Tim Bassett,1974,1980,F-C,6-8,203.2,225.0,"April 1, 1951",Georgia,N,/players/b/basseti01.html
bastoma01,Maceo Baston,2003,2009,F,6-9,205.74,215.0,"May 29, 1975",Michigan,N,/players/b/bastoma01.html
bateeme01,Mengke Bateer,2002,2004,C,6-11,210.82,290.0,"November 20, 1975",,N,/players/b/bateeme01.html
batesbi01,Billy Ray Bates,1980,1983,G,6-4,193.04,210.0,"May 31, 1956",Kentucky State University,N,/players/b/batesbi01.html
bateske01,Keita Bates-Diop,2019,2020,F,6-8,203.2,229.0,"January 23, 1996",Ohio State,N,/players/b/bateske01.html
batises01,Esteban Batista,2006,2007,F-C,6-10,208.28,270.0,"September 2, 1983",,N,/players/b/batises01.html
batismi01,Mike Batiste,2003,2003,F,6-8,203.2,225.0,"November 21, 1977",Arizona State,N,/players/b/batismi01.html
battito01,Tony Battie,1998,2012,C-F,6-11,210.82,230.0,"February 11, 1976",Texas Tech,N,/players/b/battito01.html
battish01,Shane Battier,2002,2014,F,6-8,203.2,220.0,"September 9, 1978",Duke,N,/players/b/battish01.html
battljo01,John Battle,1986,1995,G,6-2,187.96,175.0,"November 9, 1962",Rutgers University,N,/players/b/battljo01.html
battlke01,Kenny Battle,1990,1993,F,6-6,198.12,210.0,"October 10, 1964","Northern Illinois, Illinois",N,/players/b/battlke01.html
battoda01,Dave Batton,1983,1984,C,6-10,208.28,240.0,"March 26, 1956",Notre Dame,N,/players/b/battoda01.html
battsll01,Lloyd Batts,1975,1975,G-F,6-4,193.04,185.0,"May 9, 1951",Cincinnati,N,/players/b/battsll01.html
batumni01,Nicolas Batum,2009,2020,F-G,6-9,205.74,230.0,"December 14, 1988",,N,/players/b/batumni01.html
baumjo01,Johnny Baum,1970,1974,F,6-5,195.58,200.0,"June 17, 1946",Temple,N,/players/b/baumjo01.html
baumhfr01,Frankie Baumholtz,1947,1947,G,5-10,177.8,170.0,"October 7, 1918",Ohio University,N,/players/b/baumhfr01.html
baxtelo01,Lonny Baxter,2003,2006,F,6-8,203.2,260.0,"January 27, 1979",Maryland,N,/players/b/baxtelo01.html
bayleje01,Jerryd Bayless,2009,2019,G,6-3,190.5,200.0,"August 20, 1988",Arizona,N,/players/b/bayleje01.html
bayloel01,Elgin Baylor*,1959,1972,F,6-5,195.58,225.0,"September 16, 1934","Albertson College of Idaho, Seattle University",Y,/players/b/bayloel01.html
bayneho01,Howard Bayne,1968,1968,F,6-6,198.12,235.0,"July 28, 1942",Tennessee,N,/players/b/bayneho01.html
baynear01,Aron Baynes,2013,2020,C,6-10,208.28,260.0,"December 9, 1986",Washington State,N,/players/b/baynear01.html
bazarse01,Sergei Bazarevich,1995,1995,G,6-2,187.96,168.0,"March 16, 1965",,N,/players/b/bazarse01.html
bazemke01,Kent Bazemore,2013,2020,G-F,6-4,193.04,195.0,"July 1, 1989",Old Dominion,N,/players/b/bazemke01.html
bazleda01,Darius Bazley,2020,2020,F,6-8,203.2,208.0,"June 12, 2000",,N,/players/b/bazleda01.html
beached01,Ed Beach,1951,1951,F,6-3,190.5,200.0,"January 25, 1929",West Virginia,N,/players/b/beached01.html
bealbr01,Bradley Beal,2013,2020,G,6-3,190.5,207.0,"June 28, 1993",Florida,N,/players/b/bealbr01.html
beardal01,Al Beard,1968,1968,C,6-9,205.74,200.0,"April 27, 1942",Norfolk State,N,/players/b/beardal01.html
beardbu01,Butch Beard,1970,1979,G,6-3,190.5,185.0,"May 4, 1947",Louisville,N,/players/b/beardbu01.html
beardra01,Ralph Beard,1950,1951,G,5-10,177.8,175.0,"December 2, 1927",Kentucky,N,/players/b/beardra01.html
beaslch01,Charles Beasley,1968,1971,G-F,6-5,195.58,190.0,"September 23, 1945",SMU,N,/players/b/beaslch01.html
beaslje01,Jerome Beasley,2004,2004,F,6-10,208.28,237.0,"May 17, 1980","Midland College, University of North Dakota",N,/players/b/beaslje01.html
beasljo01,John Beasley,1968,1974,F-C,6-9,205.74,225.0,"February 5, 1944",Texas A&M,N,/players/b/beasljo01.html
beaslma01,Malik Beasley,2017,2020,G,6-4,193.04,187.0,"November 26, 1996",Florida State,N,/players/b/beaslma01.html
beaslmi01,Michael Beasley,2009,2019,F,6-9,205.74,235.0,"January 9, 1989",Kansas State,N,/players/b/beaslmi01.html
beatyze01,Zelmo Beaty*,1963,1975,C,6-9,205.74,225.0,"October 25, 1939",Prairie View A&M University,Y,/players/b/beatyze01.html
beaubro01,Rodrigue Beaubois,2010,2013,G,6-0,182.88,170.0,"February 24, 1988",,N,/players/b/beaubro01.html
beckby01,Byron Beck,1968,1977,C-F,6-9,205.74,225.0,"January 25, 1945",Denver,N,/players/b/beckby01.html
beckco01,Corey Beck,1996,1999,G,6-1,185.42,190.0,"May 27, 1971","South Plains College, Arkansas",N,/players/b/beckco01.html
becker01,Ernie Beck,1954,1961,G-F,6-4,193.04,190.0,"December 11, 1931",Penn,N,/players/b/becker01.html
beckear01,Arthur Becker,1968,1973,F,6-7,200.66,205.0,"January 12, 1942",Arizona State,N,/players/b/beckear01.html
beckemo01,Moe Becker,1947,1947,G-F,6-1,185.42,185.0,"February 24, 1917",Duquesne,N,/players/b/beckemo01.html
bedelbo01,Bob Bedell,1968,1971,F,6-7,200.66,205.0,"June 26, 1944",Stanford,N,/players/b/bedelbo01.html
bedfowi01,William Bedford,1987,1993,C,7-0,213.36,225.0,"December 14, 1963",Memphis,N,/players/b/bedfowi01.html
beendha01,Hank Beenders,1947,1949,C-F,6-6,198.12,185.0,"June 2, 1916",Long Island University,N,/players/b/beendha01.html
behagro01,Ron Behagen,1974,1980,F-C,6-9,205.74,185.0,"January 14, 1951",Minnesota,N,/players/b/behagro01.html
behnkel01,Elmer Behnke,1952,1952,C,6-7,200.66,210.0,"February 3, 1929",Bradley,N,/players/b/behnkel01.html
belinma01,Marco Belinelli,2008,2020,G-F,6-5,195.58,220.0,"March 25, 1986",,N,/players/b/belinma01.html
bellch01,Charlie Bell,2002,2011,G,6-3,190.5,200.0,"March 12, 1979",Michigan State,N,/players/b/bellch01.html
bellde01,Dennis Bell,1974,1976,F,6-5,195.58,185.0,"June 2, 1951",Drake University,N,/players/b/bellde01.html
belljo01,Jordan Bell,2018,2020,F,6-8,203.2,216.0,"January 7, 1995",Oregon,N,/players/b/belljo01.html
bellra01,Raja Bell,2001,2012,G,6-5,195.58,204.0,"September 19, 1976","Boston University, Florida International University",N,/players/b/bellra01.html
belltr01,Troy Bell,2004,2004,G,6-1,185.42,180.0,"November 10, 1980",Boston College,N,/players/b/belltr01.html
bellwh01,Whitey Bell,1960,1961,G,6-0,182.88,180.0,"September 13, 1932",NC State,N,/players/b/bellwh01.html
bellawa01,Walt Bellamy*,1962,1975,C,6-11,210.82,225.0,"July 24, 1939",Indiana,Y,/players/b/bellawa01.html
bembrde01,DeAndre' Bembry,2017,2020,F,6-5,195.58,210.0,"July 4, 1994",Saint Joseph's,N,/players/b/bembrde01.html
bemorir01,Irv Bemoras,1954,1957,F-G,6-3,190.5,185.0,"November 18, 1930",Illinois,N,/players/b/bemorir01.html
benbole01,Leon Benbow,1975,1976,G,6-4,193.04,185.0,"July 23, 1950",Jacksonville University,N,/players/b/benbole01.html
bendedr01,Dragan Bender,2017,2020,F,7-0,213.36,225.0,"November 17, 1997",,N,/players/b/bendedr01.html
bendejo01,Jonathan Bender,2000,2010,F,6-11,210.82,202.0,"January 30, 1981",,N,/players/b/bendejo01.html
benimje01,Jerrelle Benimon,2015,2015,F,6-8,203.2,245.0,"August 1, 1991","Georgetown, Towson University",N,/players/b/benimje01.html
benjabe01,Benoit Benjamin,1986,2000,C,7-0,213.36,250.0,"November 22, 1964",Creighton,N,/players/b/benjabe01.html
benjaco01,Corey Benjamin,1999,2003,G,6-6,198.12,200.0,"February 24, 1978",Oregon State,N,/players/b/benjaco01.html
bennean01,Anthony Bennett,2014,2017,F,6-8,203.2,245.0,"March 14, 1993",UNLV,N,/players/b/bennean01.html
benneel01,Elmer Bennett,1995,1997,G,6-0,182.88,170.0,"February 13, 1970",Notre Dame,N,/players/b/benneel01.html
bennema01,Mario Bennett,1996,2000,F,6-6,198.12,235.0,"August 1, 1973",Arizona State,N,/players/b/bennema01.html
benneme01,Mel Bennett,1976,1982,F,6-7,200.66,200.0,"January 4, 1955",Pitt,N,/players/b/benneme01.html
bennesp01,Spider Bennett,1969,1969,G,6-3,190.5,190.0,"August 4, 1943",Winston-Salem State,N,/players/b/bennesp01.html
benneto01,Tony Bennett,1993,1995,G,6-0,182.88,175.0,"June 1, 1969",Green Bay,N,/players/b/benneto01.html
bennewi01,Winston Bennett,1990,1992,F,6-7,200.66,210.0,"February 9, 1965",Kentucky,N,/players/b/bennewi01.html
benoida01,David Benoit,1992,2001,F,6-8,203.2,220.0,"May 9, 1968",Alabama,N,/players/b/benoida01.html
bensoke02,Keith Benson,2012,2012,C,6-11,210.82,240.0,"August 13, 1988",Oakland,N,/players/b/bensoke02.html
bensoke01,Kent Benson,1978,1988,C,6-10,208.28,235.0,"December 27, 1954",Indiana,N,/players/b/bensoke01.html
bentibe01,Ben Bentil,2017,2017,F,6-9,205.74,235.0,"March 29, 1995",Providence,N,/players/b/bentibe01.html
bercege01,Gene Berce,1950,1950,G-F,5-11,180.34,175.0,"November 22, 1926",Marquette,N,/players/b/bercege01.html
bergega01,Gary Bergen,1957,1957,C,6-8,203.2,210.0,"July 16, 1932",Utah,N,/players/b/bergega01.html
berghla01,Larry Bergh,1970,1970,F,6-8,203.2,210.0,"April 2, 1945",Weber State,N,/players/b/berghla01.html
berryri01,Ricky Berry,1989,1989,F,6-8,203.2,205.0,"October 6, 1964","Oregon State, San Jose State",N,/players/b/berryri01.html
berrywa01,Walter Berry,1987,1989,F,6-8,203.2,215.0,"May 14, 1964",St. John's,N,/players/b/berrywa01.html
bertada02,Dairis Bertāns,2019,2019,G,6-4,193.04,200.0,"September 9, 1989",,N,/players/b/bertada02.html
bertada01,Dāvis Bertāns,2017,2020,F,6-10,208.28,225.0,"November 12, 1992",,N,/players/b/bertada01.html
beshode01,Del Beshore,1979,1980,G,5-11,180.34,165.0,"November 29, 1956",California University of Pennslyvania,N,/players/b/beshode01.html
besttr01,Travis Best,1996,2005,G,5-11,180.34,182.0,"July 12, 1972",Georgia Tech,N,/players/b/besttr01.html
beverpa01,Patrick Beverley,2013,2020,G,6-1,185.42,180.0,"July 12, 1988",Arkansas,N,/players/b/beverpa01.html
bhullsi01,Sim Bhullar,2015,2015,C,7-5,226.06,360.0,"December 2, 1992",New Mexico State,N,/players/b/bhullsi01.html
bialowe01,Wesley Bialosuknia,1968,1968,G,6-2,187.96,185.0,"June 8, 1945",UConn,N,/players/b/bialowe01.html
biancal01,Al Bianchi,1957,1966,G,6-3,190.5,185.0,"March 26, 1932",Bowling Green,N,/players/b/biancal01.html
biasaha01,Hank Biasatti,1947,1947,G,5-11,180.34,175.0,"January 14, 1922",Long Island University,N,/players/b/biasaha01.html
bibbyhe01,Henry Bibby,1973,1981,G,6-1,185.42,185.0,"November 24, 1949",UCLA,N,/players/b/bibbyhe01.html
bibbymi01,Mike Bibby,1999,2012,G,6-1,185.42,190.0,"May 13, 1978",Arizona,N,/players/b/bibbymi01.html
biedeed01,Ed Biedenbach,1969,1969,G,6-1,185.42,175.0,"August 12, 1945",NC State,N,/players/b/biedeed01.html
biedran01,Andris Biedriņš,2005,2014,C,6-11,210.82,240.0,"April 2, 1986",,N,/players/b/biedran01.html
bielkdo01,Don Bielke,1956,1956,C,6-7,200.66,240.0,"May 10, 1932",Valparaiso,N,/players/b/bielkdo01.html
bigelbo01,Bob Bigelow,1976,1979,F-G,6-7,200.66,215.0,"December 26, 1953",Penn,N,/players/b/bigelbo01.html
billili01,Lionel Billingy,1975,1975,F-C,6-9,205.74,215.0,"August 31, 1952",Duquesne,N,/players/b/billili01.html
billuch01,Chauncey Billups,1998,2014,G,6-3,190.5,202.0,"September 25, 1976",Colorado,N,/players/b/billuch01.html
bingda01,Dave Bing*,1967,1978,G,6-3,190.5,180.0,"November 24, 1943",Syracuse,Y,/players/b/bingda01.html
biniojo01,Joe Binion,1987,1987,F,6-8,203.2,235.0,"March 26, 1961",North Carolina A&T,N,/players/b/biniojo01.html
birchkh01,Khem Birch,2018,2020,C-F,6-9,205.74,233.0,"September 28, 1992","Pitt, UNLV",N,/players/b/birchkh01.html
birdja01,Jabari Bird,2018,2018,G,6-6,198.12,198.0,"July 3, 1994",California,N,/players/b/birdja01.html
birdje01,Jerry Bird,1959,1959,F,6-6,198.12,210.0,"February 2, 1935",Kentucky,N,/players/b/birdje01.html
birdla01,Larry Bird*,1980,1992,F,6-9,205.74,220.0,"December 7, 1956",Indiana State University,Y,/players/b/birdla01.html
birdsot01,Otis Birdsong,1978,1989,G,6-3,190.5,190.0,"December 9, 1955",Houston,N,/players/b/birdsot01.html
bishoga01,Gale Bishop,1949,1949,F,6-3,190.5,195.0,"June 4, 1922",Washington State,N,/players/b/bishoga01.html
bitadgo01,Goga Bitadze,2020,2020,C,6-11,210.82,250.0,"July 20, 1999",,N,/players/b/bitadgo01.html
biyombi01,Bismack Biyombo,2012,2020,C-F,6-8,203.2,255.0,"August 28, 1992",,N,/players/b/biyombi01.html
bjeline01,Nemanja Bjelica,2016,2020,F,6-10,208.28,234.0,"May 9, 1988",,N,/players/b/bjeline01.html
blabuw01,Uwe Blab,1986,1990,C,7-1,215.9,252.0,"March 26, 1962",Indiana,N,/players/b/blabuw01.html
blackch01,Charlie Black,1949,1952,F-C,6-5,195.58,200.0,"June 15, 1921",Kansas,N,/players/b/blackch01.html
blackno01,Norman Black,1981,1981,G,6-5,195.58,185.0,"November 12, 1957",Saint Joseph's,N,/players/b/blackno01.html
blackta01,Tarik Black,2015,2018,C-F,6-9,205.74,250.0,"November 22, 1991","Memphis, Kansas",N,/players/b/blackta01.html
blackto01,Tom Black,1971,1971,C,6-10,208.28,220.0,"July 9, 1941",South Dakota State,N,/players/b/blackto01.html
blackro01,Rolando Blackman,1982,1994,G,6-6,198.12,190.0,"February 26, 1959",Kansas State,N,/players/b/blackro01.html
blackal01,Alex Blackwell,1993,1993,F,6-6,198.12,250.0,"June 27, 1970",Monmouth University,N,/players/b/blackal01.html
blackco01,Cory Blackwell,1985,1985,F,6-6,198.12,210.0,"March 27, 1963",Wisconsin,N,/players/b/blackco01.html
blackja01,James Blackwell,1995,1995,G,6-0,182.88,190.0,"February 25, 1968",Dartmouth College,N,/players/b/blackja01.html
blackna01,Nate Blackwell,1988,1988,G,6-4,193.04,170.0,"February 15, 1965",Temple,N,/players/b/blackna01.html
blairde01,DeJuan Blair,2010,2016,F-C,6-7,200.66,270.0,"April 22, 1989",Pitt,N,/players/b/blairde01.html
blakest01,Steve Blake,2004,2016,G,6-3,190.5,172.0,"February 26, 1980",Maryland,N,/players/b/blakest01.html
blakean01,Antonio Blakeney,2018,2019,G,6-4,193.04,192.0,"October 4, 1996",LSU,N,/players/b/blakean01.html
blalowi01,Will Blalock,2007,2007,G,6-0,182.88,205.0,"September 8, 1983",Iowa State,N,/players/b/blalowi01.html
blanege01,George Blaney,1962,1962,G,6-1,185.42,175.0,"November 12, 1939",Holy Cross,N,/players/b/blanege01.html
blankla01,Lance Blanks,1991,1993,G,6-4,193.04,190.0,"September 9, 1966","Virginia, Texas",N,/players/b/blankla01.html
blantri01,Ricky Blanton,1993,1993,F,6-7,200.66,215.0,"April 21, 1966",LSU,N,/players/b/blantri01.html
blatcan01,Andray Blatche,2006,2014,F,6-11,210.82,235.0,"August 22, 1986",,N,/players/b/blatcan01.html
blaylmo01,Mookie Blaylock,1990,2002,G,6-0,182.88,180.0,"March 20, 1967","Midland College, Oklahoma",N,/players/b/blaylmo01.html
bledser01,Eric Bledsoe,2011,2020,G,6-1,185.42,214.0,"December 9, 1989",Kentucky,N,/players/b/bledser01.html
blevile01,Leon Blevins,1951,1951,G,6-2,187.96,160.0,"June 25, 1926",Arizona,N,/players/b/blevile01.html
blockjo01,John Block,1967,1976,F-C,6-9,205.74,207.0,"April 16, 1944",USC,N,/players/b/blockjo01.html
bloommi01,Mike Bloom,1948,1949,F-C,6-6,198.12,190.0,"January 14, 1915",Temple,N,/players/b/bloommi01.html
blossja01,Jaron Blossomgame,2019,2019,F,6-8,203.2,220.0,"September 16, 1993",Clemson,N,/players/b/blossja01.html
blounco01,Corie Blount,1994,2004,F,6-9,205.74,240.0,"January 4, 1969",Cincinnati,N,/players/b/blounco01.html
blounma01,Mark Blount,2001,2009,C,7-0,213.36,230.0,"November 30, 1975",Pitt,N,/players/b/blounma01.html
blueva01,Vander Blue,2014,2018,G,6-4,193.04,200.0,"July 17, 1992",Marquette,N,/players/b/blueva01.html
blumera01,Ray Blume,1982,1982,G,6-4,193.04,185.0,"September 23, 1958",Oregon State,N,/players/b/blumera01.html
bobbne01,Nelson Bobb,1950,1953,G,6-0,182.88,170.0,"February 25, 1924",Temple,N,/players/b/bobbne01.html
bobbito01,Tony Bobbitt,2005,2005,G,6-4,193.04,190.0,"October 22, 1979",Cincinnati,N,/players/b/bobbito01.html
bockhbu01,Bucky Bockhorn,1959,1965,G,6-4,193.04,200.0,"July 8, 1933",Dayton,N,/players/b/bockhbu01.html
boerwto01,Tom Boerwinkle,1969,1978,C,7-0,213.36,265.0,"August 23, 1945",Tennessee,N,/players/b/boerwto01.html
boganke01,Keith Bogans,2004,2014,G-F,6-5,195.58,215.0,"May 12, 1980",Kentucky,N,/players/b/boganke01.html
bogdabo01,Bogdan Bogdanović,2018,2020,G,6-6,198.12,220.0,"August 18, 1992",,N,/players/b/bogdabo01.html
bogdabo02,Bojan Bogdanović,2015,2020,G-F,6-8,203.2,226.0,"April 18, 1989",,N,/players/b/bogdabo02.html
boguemu01,Muggsy Bogues,1988,2001,G,5-3,160.02,136.0,"January 9, 1965",Wake Forest,N,/players/b/boguemu01.html
bogutan01,Andrew Bogut,2006,2019,C,7-0,213.36,260.0,"November 28, 1984",Utah,N,/players/b/bogutan01.html
bohanet01,Etdrick Bohannon,1998,2001,F,6-9,205.74,220.0,"May 29, 1973","Arizona, Tennessee, Auburn University at Montgomery",N,/players/b/bohanet01.html
bolbo01,Bol Bol,2020,2020,F-C,7-2,218.44,220.0,"November 16, 1999",Oregon,N,/players/b/bolbo01.html
bolma01,Manute Bol,1986,1995,C,7-7,231.14,200.0,"October 16, 1962",University of Bridgeport,N,/players/b/bolma01.html
boldejo01,Jonah Bolden,2019,2020,F,6-8,203.2,220.0,"January 2, 1996",UCLA,N,/players/b/boldejo01.html
boldema01,Marques Bolden,2020,2020,C,6-11,210.82,245.0,"April 17, 1998",Duke,N,/players/b/boldema01.html
bolgebi01,Bill Bolger,1954,1954,F,6-5,195.58,205.0,"August 21, 1931",Georgetown,N,/players/b/bolgebi01.html
bolomjo01,Joel Bolomboy,2017,2018,F,6-9,205.74,235.0,"January 28, 1994",Weber State,N,/players/b/bolomjo01.html
bolstdo01,Doug Bolstorff,1958,1958,G,6-4,193.04,195.0,"October 29, 1931",Minnesota,N,/players/b/bolstdo01.html
bonsage01,George Bon Salle,1962,1962,F,6-8,203.2,220.0,"July 1, 1935",Illinois,N,/players/b/bonsage01.html
bondph01,Phil Bond,1978,1978,G,6-2,187.96,175.0,"July 27, 1954",Louisville,N,/players/b/bondph01.html
bondwa01,Walter Bond,1993,1995,G,6-5,195.58,200.0,"February 1, 1969",Minnesota,N,/players/b/bondwa01.html
bonejo01,Jordan Bone,2020,2020,G,6-3,190.5,180.0,"November 5, 1997",Tennessee,N,/players/b/bonejo01.html
boneyde01,Dexter Boney,1997,1997,G,6-4,193.04,185.0,"April 27, 1970",UNLV,N,/players/b/boneyde01.html
bongais01,Isaac Bonga,2019,2020,G,6-8,203.2,180.0,"November 8, 1999",,N,/players/b/bongais01.html
bonharo01,Ron Bonham,1965,1968,F,6-5,195.58,192.0,"May 31, 1942",Cincinnati,N,/players/b/bonharo01.html
bonnean01,Anthony Bonner,1991,1996,F,6-8,203.2,215.0,"June 8, 1968",Saint Louis,N,/players/b/bonnean01.html
bonnema01,Matt Bonner,2005,2016,F,6-10,208.28,235.0,"April 5, 1980",Florida,N,/players/b/bonnema01.html
bookebu01,Butch Booker,1970,1970,C,6-10,208.28,230.0,"July 20, 1945",Cheyney (PA),N,/players/b/bookebu01.html
bookede01,Devin Booker,2016,2020,G,6-5,195.58,206.0,"October 30, 1996",Kentucky,N,/players/b/bookede01.html
bookeme01,Melvin Booker,1996,1997,G,6-1,185.42,185.0,"August 20, 1972",Missouri,N,/players/b/bookeme01.html
booketr01,Trevor Booker,2011,2018,F,6-8,203.2,228.0,"November 25, 1987",Clemson,N,/players/b/booketr01.html
boonejo01,Josh Boone,2007,2010,F-C,6-10,208.28,237.0,"November 21, 1984",UConn,N,/players/b/boonejo01.html
boonero01,Ron Boone,1969,1981,G-F,6-2,187.96,200.0,"September 6, 1946",Idaho State University,N,/players/b/boonero01.html
